;massa_A;
t;x;y
79.795;0.261;0.114
79.811;0.256;0.112
79.828;0.249;0.110
79.845;0.241;0.108
79.861;0.233;0.105
79.878;0.225;0.103
79.895;0.215;0.100
79.911;0.205;9.725E-2
79.928;0.193;9.423E-2
79.945;0.182;9.135E-2
79.961;0.170;8.855E-2
79.978;0.157;8.565E-2
79.995;0.144;8.303E-2
80.011;0.130;8.020E-2
80.028;0.116;7.762E-2
80.045;0.102;7.523E-2
80.061;8.647E-2;7.304E-2
80.078;7.099E-2;7.084E-2
80.095;5.550E-2;6.895E-2
80.111;3.965E-2;6.732E-2
80.128;2.346E-2;6.588E-2
80.145;7.383E-3;6.466E-2
80.161;-8.904E-3;6.384E-2
80.178;-2.530E-2;6.322E-2
80.195;-4.187E-2;6.288E-2
80.211;-5.826E-2;6.281E-2
80.228;-7.446E-2;6.277E-2
80.245;-9.071E-2;6.318E-2
80.261;-0.107;6.393E-2
80.278;-0.123;6.487E-2
80.295;-0.138;6.595E-2
80.311;-0.153;6.730E-2
80.328;-0.168;6.890E-2
80.345;-0.183;7.055E-2
80.361;-0.197;7.244E-2
80.378;-0.210;7.436E-2
80.395;-0.224;7.646E-2
80.411;-0.236;7.870E-2
80.428;-0.248;8.092E-2
80.445;-0.260;8.327E-2
80.461;-0.271;8.566E-2
80.478;-0.281;8.790E-2
80.495;-0.291;9.001E-2
80.511;-0.300;9.218E-2
80.528;-0.308;9.424E-2
80.545;-0.315;9.627E-2
80.561;-0.322;9.806E-2
80.578;-0.328;9.969E-2
80.594;-0.334;0.101
80.611;-0.338;0.103
80.628;-0.342;0.104
80.645;-0.345;0.105
80.661;-0.348;0.105
80.678;-0.349;0.106
80.695;-0.350;0.106
80.711;-0.350;0.106
80.728;-0.349;0.106
80.744;-0.348;0.105
80.761;-0.345;0.104
80.778;-0.342;0.103
80.794;-0.338;0.102
80.811;-0.334;0.101
80.828;-0.328;9.914E-2
80.845;-0.322;9.726E-2
80.861;-0.315;9.551E-2
80.878;-0.307;9.336E-2
80.894;-0.299;9.130E-2
80.911;-0.290;8.912E-2
80.928;-0.280;8.675E-2
80.944;-0.270;8.453E-2
80.961;-0.259;8.206E-2
80.978;-0.247;7.961E-2
80.994;-0.235;7.736E-2
81.011;-0.222;7.511E-2
81.028;-0.209;7.314E-2
81.044;-0.195;7.111E-2
81.061;-0.181;6.929E-2
81.078;-0.166;6.752E-2
81.094;-0.151;6.598E-2
81.111;-0.136;6.461E-2
81.128;-0.120;6.350E-2
81.144;-0.105;6.258E-2
81.161;-8.854E-2;6.195E-2
81.178;-7.225E-2;6.171E-2
81.194;-5.594E-2;6.156E-2
81.211;-3.961E-2;6.186E-2
81.228;-2.316E-2;6.229E-2
81.244;-6.698E-3;6.314E-2
81.261;9.525E-3;6.424E-2
81.278;2.563E-2;6.541E-2
81.294;4.162E-2;6.687E-2
81.311;5.738E-2;6.851E-2
81.328;7.294E-2;7.050E-2
81.344;8.796E-2;7.247E-2
81.361;0.103;7.488E-2
81.378;0.117;7.726E-2
81.394;0.131;7.999E-2
81.411;0.144;8.269E-2
81.428;0.157;8.540E-2
81.444;0.170;8.833E-2
81.461;0.182;9.127E-2
81.478;0.193;9.421E-2
81.494;0.204;9.697E-2
81.511;0.214;9.977E-2
81.528;0.223;0.103
81.544;0.232;0.105
81.561;0.240;0.108
81.578;0.247;0.110
81.594;0.253;0.112
81.611;0.259;0.114
81.628;0.264;0.116
81.644;0.268;0.117
81.661;0.272;0.118
81.678;0.275;0.119
81.694;0.276;0.120
81.711;0.277;0.120
81.728;0.278;0.121
81.744;0.277;0.120
81.761;0.276;0.120
81.778;0.274;0.119
81.794;0.271;0.118
81.811;0.268;0.117
81.827;0.264;0.115
81.844;0.258;0.114
81.861;0.253;0.112
81.878;0.246;0.110
81.894;0.239;0.108
81.911;0.231;0.105
81.928;0.223;0.103
81.944;0.213;0.100
81.961;0.203;9.724E-2
81.977;0.193;9.454E-2
81.994;0.181;9.166E-2
82.011;0.170;8.892E-2
82.027;0.157;8.604E-2
82.044;0.144;8.334E-2
82.061;0.131;8.070E-2
82.077;0.117;7.798E-2
82.094;0.103;7.557E-2
82.111;8.809E-2;7.317E-2
82.127;7.332E-2;7.115E-2
82.144;5.786E-2;6.922E-2
82.161;4.250E-2;6.747E-2
82.177;2.664E-2;6.594E-2
82.194;1.071E-2;6.457E-2
82.211;-5.417E-3;6.353E-2
82.227;-2.170E-2;6.281E-2
82.244;-3.775E-2;6.231E-2
82.261;-5.400E-2;6.225E-2
82.277;-7.011E-2;6.234E-2
82.294;-8.624E-2;6.264E-2
82.311;-0.102;6.313E-2
82.327;-0.118;6.407E-2
82.344;-0.134;6.512E-2
82.361;-0.149;6.629E-2
82.377;-0.164;6.782E-2
82.394;-0.179;6.936E-2
82.411;-0.193;7.106E-2
82.427;-0.207;7.309E-2
82.444;-0.220;7.512E-2
82.461;-0.233;7.738E-2
82.477;-0.245;7.960E-2
82.494;-0.257;8.186E-2
82.511;-0.268;8.411E-2
82.527;-0.278;8.650E-2
82.544;-0.288;8.873E-2
82.561;-0.297;9.083E-2
82.577;-0.306;9.300E-2
82.594;-0.313;9.488E-2
82.611;-0.320;9.678E-2
82.627;-0.326;9.836E-2
82.644;-0.332;9.989E-2
82.661;-0.337;0.101
82.677;-0.341;0.102
82.694;-0.344;0.103
82.711;-0.347;0.104
82.727;-0.348;0.104
82.744;-0.349;0.105
82.761;-0.349;0.105
82.777;-0.348;0.104
82.794;-0.347;0.104
82.811;-0.344;0.103
82.827;-0.341;0.102
82.844;-0.337;0.101
82.861;-0.332;9.967E-2
82.877;-0.327;9.811E-2
82.894;-0.321;9.636E-2
82.911;-0.314;9.467E-2
82.927;-0.306;9.259E-2
82.944;-0.298;9.054E-2
82.961;-0.288;8.834E-2
82.977;-0.279;8.611E-2
82.994;-0.268;8.372E-2
83.011;-0.257;8.155E-2
83.027;-0.246;7.933E-2
83.044;-0.234;7.713E-2
83.060;-0.221;7.498E-2
83.077;-0.208;7.294E-2
83.094;-0.194;7.098E-2
83.111;-0.180;6.909E-2
83.127;-0.166;6.754E-2
83.144;-0.151;6.606E-2
83.161;-0.136;6.462E-2
83.177;-0.121;6.374E-2
83.194;-0.105;6.285E-2
83.210;-8.948E-2;6.227E-2
83.227;-7.350E-2;6.208E-2
83.244;-5.745E-2;6.187E-2
83.260;-4.137E-2;6.207E-2
83.277;-2.522E-2;6.244E-2
83.294;-9.037E-3;6.316E-2
83.310;6.970E-3;6.415E-2
83.327;2.280E-2;6.525E-2
83.344;3.826E-2;6.669E-2
83.360;5.376E-2;6.834E-2
83.377;6.879E-2;7.013E-2
83.394;8.384E-2;7.216E-2
83.410;9.847E-2;7.443E-2
83.427;0.113;7.697E-2
83.444;0.126;7.944E-2
83.460;0.140;8.210E-2
83.477;0.153;8.479E-2
83.494;0.165;8.763E-2
83.510;0.177;9.038E-2
83.527;0.188;9.327E-2
83.544;0.199;9.623E-2
83.560;0.209;9.888E-2
83.577;0.219;0.102
83.594;0.228;0.104
83.610;0.236;0.107
83.627;0.244;0.109
83.644;0.250;0.111
83.660;0.256;0.113
83.677;0.261;0.115
83.694;0.266;0.116
83.710;0.269;0.118
83.727;0.272;0.119
83.744;0.274;0.119
83.760;0.276;0.120
83.777;0.277;0.120
83.794;0.276;0.120
83.810;0.275;0.119
83.827;0.274;0.119
83.844;0.271;0.118
83.860;0.268;0.117
83.877;0.264;0.115
83.894;0.259;0.113
83.910;0.253;0.112
83.927;0.246;0.109
83.944;0.239;0.107
83.960;0.231;0.105
83.977;0.223;0.102
83.994;0.214;9.928E-2
84.010;0.203;9.661E-2
84.027;0.193;9.384E-2
84.044;0.182;9.100E-2
84.060;0.170;8.811E-2
84.077;0.157;8.520E-2
84.094;0.145;8.259E-2
84.110;0.131;7.987E-2
84.127;0.117;7.721E-2
84.143;0.103;7.469E-2
84.160;8.853E-2;7.237E-2
84.177;7.386E-2;7.040E-2
84.194;5.834E-2;6.842E-2
84.210;4.283E-2;6.664E-2
84.227;2.716E-2;6.514E-2
84.244;1.143E-2;6.392E-2
84.260;-4.793E-3;6.297E-2
84.277;-2.089E-2;6.216E-2
84.294;-3.681E-2;6.169E-2
84.310;-5.298E-2;6.155E-2
84.327;-6.903E-2;6.161E-2
84.343;-8.493E-2;6.195E-2
84.360;-0.101;6.247E-2
84.377;-0.116;6.337E-2
84.394;-0.132;6.426E-2
84.410;-0.147;6.554E-2
84.427;-0.161;6.714E-2
84.444;-0.176;6.883E-2
84.460;-0.190;7.057E-2
84.477;-0.204;7.244E-2
84.493;-0.217;7.435E-2
84.510;-0.229;7.655E-2
84.527;-0.241;7.865E-2
84.543;-0.253;8.092E-2
84.560;-0.264;8.324E-2
84.577;-0.274;8.556E-2
84.594;-0.284;8.782E-2
84.610;-0.293;8.990E-2
84.627;-0.301;9.194E-2
84.643;-0.309;9.394E-2
84.660;-0.316;9.571E-2
84.677;-0.322;9.746E-2
84.693;-0.328;9.899E-2
84.710;-0.332;0.100
84.727;-0.336;0.102
84.743;-0.340;0.103
84.760;-0.342;0.103
84.777;-0.344;0.104
84.793;-0.345;0.104
84.810;-0.345;0.104
84.827;-0.345;0.104
84.843;-0.343;0.104
84.860;-0.341;0.103
84.877;-0.338;0.102
84.893;-0.335;0.101
84.910;-0.330;0.100
84.927;-0.325;9.880E-2
84.943;-0.319;9.720E-2
84.960;-0.313;9.544E-2
84.977;-0.305;9.339E-2
84.993;-0.297;9.141E-2
85.010;-0.288;8.929E-2
85.027;-0.279;8.706E-2
85.043;-0.269;8.491E-2
85.060;-0.258;8.267E-2
85.077;-0.247;8.045E-2
85.093;-0.235;7.820E-2
85.110;-0.223;7.605E-2
85.127;-0.209;7.383E-2
85.143;-0.196;7.199E-2
85.160;-0.182;7.018E-2
85.177;-0.168;6.834E-2
85.193;-0.153;6.685E-2
85.210;-0.138;6.558E-2
85.227;-0.123;6.443E-2
85.243;-0.107;6.345E-2
85.260;-9.131E-2;6.287E-2
85.277;-7.556E-2;6.250E-2
85.293;-5.959E-2;6.232E-2
85.310;-4.345E-2;6.244E-2
85.327;-2.740E-2;6.282E-2
85.343;-1.128E-2;6.339E-2
85.360;4.644E-3;6.423E-2
85.377;2.048E-2;6.537E-2
85.393;3.605E-2;6.664E-2
85.410;5.157E-2;6.825E-2
85.426;6.655E-2;7.004E-2
85.443;8.172E-2;7.191E-2
85.460;9.602E-2;7.413E-2
85.477;0.110;7.641E-2
85.493;0.124;7.880E-2
85.510;0.137;8.124E-2
85.527;0.150;8.386E-2
85.543;0.162;8.660E-2
85.560;0.174;8.927E-2
85.576;0.185;9.187E-2
85.593;0.196;9.470E-2
85.610;0.206;9.733E-2
85.626;0.215;9.991E-2
85.643;0.224;0.102
85.660;0.232;0.105
85.677;0.240;0.107
85.693;0.246;0.109
85.710;0.252;0.111
85.726;0.258;0.112
85.743;0.262;0.114
85.760;0.266;0.115
85.776;0.269;0.116
85.793;0.271;0.117
85.810;0.273;0.117
85.826;0.273;0.118
85.843;0.273;0.118
85.860;0.273;0.117
85.876;0.271;0.117
85.893;0.269;0.116
85.910;0.266;0.115
85.926;0.262;0.113
85.943;0.257;0.112
85.960;0.251;0.110
85.976;0.245;0.108
85.993;0.238;0.106
86.010;0.231;0.104
86.026;0.222;0.101
86.043;0.213;9.864E-2
86.060;0.204;9.603E-2
86.076;0.193;9.336E-2
86.093;0.182;9.070E-2
86.110;0.171;8.787E-2
86.126;0.159;8.508E-2
86.143;0.146;8.226E-2
86.160;0.133;7.968E-2
86.176;0.119;7.722E-2
86.193;0.105;7.482E-2
86.210;9.079E-2;7.248E-2
86.226;7.626E-2;7.048E-2
86.243;6.107E-2;6.851E-2
86.260;4.575E-2;6.673E-2
86.276;3.007E-2;6.533E-2
86.293;1.433E-2;6.400E-2
86.310;-1.464E-3;6.307E-2
86.326;-1.756E-2;6.243E-2
86.343;-3.370E-2;6.206E-2
86.360;-4.983E-2;6.179E-2
86.376;-6.579E-2;6.178E-2
86.393;-8.178E-2;6.204E-2
86.410;-9.747E-2;6.260E-2
86.426;-0.113;6.338E-2
86.443;-0.129;6.445E-2
86.460;-0.144;6.560E-2
86.476;-0.159;6.718E-2
86.493;-0.173;6.887E-2
86.510;-0.187;7.062E-2
86.526;-0.200;7.254E-2
86.543;-0.214;7.445E-2
86.560;-0.226;7.666E-2
86.576;-0.238;7.877E-2
86.593;-0.250;8.092E-2
86.610;-0.261;8.323E-2
86.626;-0.271;8.547E-2
86.643;-0.281;8.757E-2
86.660;-0.290;8.973E-2
86.676;-0.298;9.174E-2
86.693;-0.306;9.378E-2
86.709;-0.313;9.555E-2
86.726;-0.319;9.725E-2
86.743;-0.324;9.880E-2
86.759;-0.329;0.100
86.776;-0.333;0.101
86.793;-0.336;0.102
86.810;-0.339;0.103
86.826;-0.341;0.103
86.843;-0.342;0.104
86.859;-0.342;0.104
86.876;-0.341;0.104
86.893;-0.340;0.103
86.909;-0.338;0.102
86.926;-0.335;0.102
86.943;-0.331;0.100
86.959;-0.327;9.909E-2
86.976;-0.322;9.766E-2
86.993;-0.316;9.616E-2
87.009;-0.310;9.447E-2
87.026;-0.302;9.262E-2
87.043;-0.295;9.057E-2
87.059;-0.286;8.847E-2
87.076;-0.277;8.636E-2
87.093;-0.267;8.430E-2
87.109;-0.256;8.204E-2
87.126;-0.245;7.986E-2
87.143;-0.234;7.762E-2
87.159;-0.222;7.549E-2
87.176;-0.209;7.342E-2
87.193;-0.196;7.140E-2
87.209;-0.182;6.960E-2
87.226;-0.168;6.800E-2
87.243;-0.154;6.648E-2
87.259;-0.139;6.520E-2
87.276;-0.124;6.402E-2
87.293;-0.109;6.309E-2
87.309;-9.316E-2;6.258E-2
87.326;-7.769E-2;6.200E-2
87.343;-6.192E-2;6.177E-2
87.359;-4.603E-2;6.187E-2
87.376;-3.001E-2;6.210E-2
87.393;-1.399E-2;6.257E-2
87.409;1.875E-3;6.337E-2
87.426;1.753E-2;6.445E-2
87.443;3.324E-2;6.573E-2
87.459;4.874E-2;6.721E-2
87.476;6.375E-2;6.908E-2
87.493;7.845E-2;7.095E-2
87.509;9.298E-2;7.304E-2
87.526;0.107;7.539E-2
87.543;0.121;7.790E-2
87.559;0.135;8.040E-2
87.576;0.147;8.289E-2
87.593;0.160;8.568E-2
87.609;0.172;8.835E-2
87.626;0.183;9.105E-2
87.643;0.194;9.380E-2
87.659;0.204;9.646E-2
87.676;0.213;9.912E-2
87.693;0.222;0.102
87.709;0.230;0.104
87.726;0.238;0.106
87.743;0.245;0.108
87.759;0.251;0.110
87.776;0.256;0.112
87.793;0.260;0.113
87.809;0.264;0.115
87.826;0.267;0.116
87.843;0.269;0.117
87.859;0.271;0.117
87.876;0.271;0.117
87.892;0.271;0.117
87.909;0.270;0.117
87.926;0.269;0.116
87.943;0.266;0.116
87.959;0.263;0.115
87.976;0.259;0.113
87.993;0.254;0.112
88.009;0.249;0.110
88.026;0.242;0.108
88.042;0.236;0.106
88.059;0.228;0.104
88.076;0.220;0.101
88.092;0.211;9.875E-2
88.109;0.201;9.619E-2
88.126;0.191;9.350E-2
88.142;0.180;9.073E-2
88.159;0.169;8.810E-2
88.176;0.156;8.534E-2
88.193;0.144;8.279E-2
88.209;0.131;8.028E-2
88.226;0.118;7.780E-2
88.242;0.104;7.546E-2
88.259;8.962E-2;7.317E-2
88.276;7.519E-2;7.115E-2
88.292;6.021E-2;6.943E-2
88.309;4.522E-2;6.762E-2
88.326;2.989E-2;6.607E-2
88.342;1.454E-2;6.482E-2
88.359;-9.552E-4;6.394E-2
88.376;-1.667E-2;6.314E-2
88.392;-3.262E-2;6.274E-2
88.409;-4.820E-2;6.242E-2
88.426;-6.390E-2;6.256E-2
88.442;-7.953E-2;6.266E-2
88.459;-9.500E-2;6.323E-2
88.476;-0.110;6.397E-2
88.492;-0.125;6.494E-2
88.509;-0.140;6.607E-2
88.526;-0.155;6.728E-2
88.542;-0.169;6.886E-2
88.559;-0.183;7.054E-2
88.576;-0.196;7.233E-2
88.592;-0.209;7.414E-2
88.609;-0.222;7.612E-2
88.626;-0.234;7.815E-2
88.642;-0.246;8.023E-2
88.659;-0.257;8.243E-2
88.676;-0.267;8.459E-2
88.692;-0.277;8.671E-2
88.709;-0.286;8.869E-2
88.726;-0.295;9.067E-2
88.742;-0.302;9.268E-2
88.759;-0.310;9.443E-2
88.776;-0.316;9.621E-2
88.792;-0.322;9.778E-2
88.809;-0.327;9.908E-2
88.826;-0.331;0.100
88.842;-0.334;0.101
88.859;-0.337;0.102
88.876;-0.339;0.103
88.892;-0.341;0.103
88.909;-0.341;0.103
88.926;-0.341;0.103
88.942;-0.339;0.103
88.959;-0.338;0.102
88.975;-0.335;0.101
88.992;-0.331;0.100
89.009;-0.327;9.887E-2
89.026;-0.322;9.743E-2
89.042;-0.316;9.579E-2
89.059;-0.310;9.399E-2
89.076;-0.303;9.215E-2
89.092;-0.295;9.009E-2
89.109;-0.286;8.817E-2
89.126;-0.277;8.598E-2
89.142;-0.267;8.380E-2
89.159;-0.257;8.155E-2
89.175;-0.245;7.943E-2
89.192;-0.234;7.728E-2
89.209;-0.221;7.506E-2
89.225;-0.209;7.301E-2
89.242;-0.196;7.102E-2
89.259;-0.182;6.913E-2
89.276;-0.168;6.747E-2
89.292;-0.154;6.600E-2
89.309;-0.139;6.471E-2
89.325;-0.124;6.366E-2
89.342;-0.109;6.272E-2
89.359;-9.325E-2;6.213E-2
89.375;-7.777E-2;6.158E-2
89.392;-6.218E-2;6.155E-2
89.409;-4.627E-2;6.161E-2
89.425;-3.075E-2;6.202E-2
89.442;-1.497E-2;6.257E-2
89.459;7.196E-4;6.335E-2
89.475;1.620E-2;6.438E-2
89.492;3.157E-2;6.569E-2
89.509;4.677E-2;6.732E-2
89.525;6.168E-2;6.904E-2
89.542;7.630E-2;7.090E-2
89.559;9.084E-2;7.299E-2
89.575;0.105;7.530E-2
89.592;0.118;7.770E-2
89.609;0.131;8.021E-2
89.625;0.144;8.278E-2
89.642;0.156;8.538E-2
89.659;0.168;8.806E-2
89.675;0.179;9.082E-2
89.692;0.190;9.343E-2
89.709;0.200;9.596E-2
89.725;0.209;9.850E-2
89.742;0.218;0.101
89.759;0.226;0.104
89.775;0.234;0.106
89.792;0.240;0.108
89.809;0.246;0.110
89.825;0.252;0.112
89.842;0.256;0.113
89.859;0.260;0.115
89.875;0.263;0.115
89.892;0.266;0.116
89.909;0.267;0.117
89.925;0.268;0.117
89.942;0.268;0.117
89.959;0.267;0.117
89.975;0.266;0.117
89.992;0.264;0.116
90.009;0.261;0.115
90.025;0.257;0.114
90.042;0.253;0.112
90.059;0.247;0.110
90.075;0.241;0.108
90.092;0.235;0.106
90.109;0.227;0.104
90.125;0.219;0.102
90.142;0.210;9.889E-2
90.159;0.201;9.642E-2
90.175;0.191;9.369E-2
90.192;0.180;9.119E-2
90.209;0.169;8.854E-2
90.225;0.157;8.572E-2
90.242;0.145;8.317E-2
90.258;0.132;8.056E-2
90.275;0.119;7.807E-2
90.292;0.105;7.560E-2
90.309;9.056E-2;7.326E-2
90.325;7.623E-2;7.125E-2
90.342;6.134E-2;6.935E-2
90.359;4.624E-2;6.748E-2
90.375;3.079E-2;6.592E-2
90.392;1.526E-2;6.459E-2
90.409;-3.146E-4;6.355E-2
90.425;-1.598E-2;6.267E-2
90.442;-3.161E-2;6.231E-2
90.458;-4.749E-2;6.198E-2
90.475;-6.321E-2;6.186E-2
90.492;-7.895E-2;6.207E-2
90.508;-9.434E-2;6.240E-2
90.525;-0.110;6.313E-2
90.542;-0.125;6.406E-2
90.558;-0.139;6.516E-2
90.575;-0.154;6.637E-2
90.592;-0.168;6.793E-2
90.608;-0.182;6.959E-2
90.625;-0.195;7.139E-2
90.642;-0.208;7.322E-2
90.658;-0.221;7.510E-2
90.675;-0.233;7.723E-2
90.692;-0.245;7.925E-2
90.709;-0.255;8.134E-2
90.725;-0.266;8.349E-2
90.742;-0.275;8.550E-2
90.758;-0.284;8.746E-2
90.775;-0.293;8.951E-2
90.792;-0.301;9.126E-2
90.808;-0.307;9.312E-2
90.825;-0.314;9.477E-2
90.842;-0.319;9.631E-2
90.858;-0.324;9.771E-2
90.875;-0.328;9.888E-2
90.892;-0.332;9.982E-2
90.908;-0.334;0.101
90.925;-0.336;0.101
90.942;-0.338;0.102
90.958;-0.338;0.102
90.975;-0.338;0.101
90.992;-0.337;0.101
91.008;-0.335;0.101
91.025;-0.332;9.969E-2
91.042;-0.329;9.874E-2
91.058;-0.325;9.773E-2
91.075;-0.320;9.640E-2
91.092;-0.314;9.494E-2
91.108;-0.308;9.327E-2
91.125;-0.301;9.150E-2
91.142;-0.294;8.974E-2
91.158;-0.285;8.771E-2
91.175;-0.276;8.569E-2
91.192;-0.266;8.362E-2
91.208;-0.256;8.148E-2
91.225;-0.245;7.937E-2
91.242;-0.234;7.736E-2
91.258;-0.222;7.529E-2
91.275;-0.210;7.326E-2
91.292;-0.197;7.143E-2
91.308;-0.183;6.968E-2
91.325;-0.169;6.814E-2
91.342;-0.155;6.667E-2
91.358;-0.141;6.536E-2
91.375;-0.126;6.422E-2
91.392;-0.111;6.328E-2
91.408;-9.559E-2;6.270E-2
91.425;-8.016E-2;6.230E-2
91.442;-6.460E-2;6.225E-2
91.458;-4.886E-2;6.234E-2
91.475;-3.321E-2;6.262E-2
91.491;-1.747E-2;6.318E-2
91.508;-1.860E-3;6.410E-2
91.525;1.366E-2;6.517E-2
91.542;2.919E-2;6.633E-2
91.558;4.440E-2;6.789E-2
91.575;5.930E-2;6.966E-2
91.592;7.402E-2;7.151E-2
91.608;8.856E-2;7.355E-2
91.625;0.102;7.579E-2
91.641;0.116;7.805E-2
91.658;0.129;8.040E-2
91.675;0.142;8.289E-2
91.691;0.154;8.539E-2
91.708;0.166;8.805E-2
91.725;0.177;9.074E-2
91.741;0.188;9.330E-2
91.758;0.198;9.578E-2
91.775;0.207;9.834E-2
91.791;0.216;0.101
91.808;0.224;0.103
91.825;0.231;0.105
91.841;0.238;0.107
91.858;0.244;0.109
91.875;0.249;0.111
91.891;0.254;0.112
91.908;0.258;0.114
91.925;0.261;0.114
91.941;0.263;0.115
91.958;0.265;0.116
91.975;0.266;0.116
91.991;0.266;0.116
92.008;0.265;0.116
92.025;0.263;0.115
92.041;0.261;0.114
92.058;0.258;0.113
92.075;0.255;0.112
92.091;0.250;0.110
92.108;0.245;0.109
92.125;0.239;0.107
92.141;0.232;0.105
92.158;0.225;0.103
92.175;0.217;0.100
92.191;0.209;9.783E-2
92.208;0.200;9.543E-2
92.225;0.190;9.291E-2
92.241;0.179;9.015E-2
92.258;0.168;8.761E-2
92.275;0.157;8.507E-2
92.291;0.145;8.246E-2
92.308;0.132;7.995E-2
92.325;0.119;7.766E-2
92.341;0.106;7.533E-2
92.358;9.161E-2;7.316E-2
92.375;7.728E-2;7.102E-2
92.391;6.292E-2;6.906E-2
92.408;4.811E-2;6.737E-2
92.425;3.308E-2;6.585E-2
92.441;1.761E-2;6.451E-2
92.458;2.231E-3;6.348E-2
92.475;-1.315E-2;6.260E-2
92.491;-2.872E-2;6.194E-2
92.508;-4.438E-2;6.170E-2
92.525;-5.991E-2;6.163E-2
92.541;-7.557E-2;6.180E-2
92.558;-9.101E-2;6.218E-2
92.575;-0.106;6.271E-2
92.591;-0.121;6.365E-2
92.608;-0.136;6.462E-2
92.625;-0.151;6.596E-2
92.641;-0.165;6.733E-2
92.658;-0.179;6.899E-2
92.675;-0.192;7.068E-2
92.691;-0.205;7.248E-2
92.708;-0.218;7.452E-2
92.724;-0.230;7.653E-2
92.741;-0.242;7.865E-2
92.758;-0.253;8.071E-2
92.775;-0.263;8.299E-2
92.791;-0.273;8.504E-2
92.808;-0.282;8.713E-2
92.825;-0.290;8.911E-2
92.841;-0.298;9.095E-2
92.858;-0.305;9.276E-2
92.874;-0.312;9.442E-2
92.891;-0.317;9.601E-2
92.908;-0.322;9.750E-2
92.924;-0.326;9.858E-2
92.941;-0.330;9.962E-2
92.958;-0.332;0.100
92.974;-0.334;0.101
92.991;-0.335;0.101
93.008;-0.336;0.101
93.025;-0.335;0.101
93.041;-0.334;0.101
93.058;-0.332;0.101
93.074;-0.330;9.973E-2
93.091;-0.326;9.883E-2
93.108;-0.322;9.768E-2
93.124;-0.317;9.638E-2
93.141;-0.312;9.492E-2
93.158;-0.305;9.323E-2
93.174;-0.298;9.151E-2
93.191;-0.291;8.970E-2
93.208;-0.282;8.783E-2
93.224;-0.274;8.578E-2
93.241;-0.264;8.364E-2
93.258;-0.254;8.159E-2
93.274;-0.243;7.954E-2
93.291;-0.232;7.742E-2
93.308;-0.220;7.539E-2
93.324;-0.208;7.357E-2
93.341;-0.195;7.174E-2
93.358;-0.182;6.993E-2
93.374;-0.168;6.831E-2
93.391;-0.154;6.682E-2
93.408;-0.140;6.551E-2
93.424;-0.125;6.443E-2
93.441;-0.110;6.344E-2
93.458;-9.535E-2;6.282E-2
93.474;-8.033E-2;6.241E-2
93.491;-6.510E-2;6.216E-2
93.508;-4.978E-2;6.204E-2
93.524;-3.439E-2;6.216E-2
93.541;-1.890E-2;6.261E-2
93.558;-3.645E-3;6.335E-2
93.574;1.154E-2;6.422E-2
93.591;2.674E-2;6.546E-2
93.608;4.158E-2;6.700E-2
93.624;5.641E-2;6.849E-2
93.641;7.091E-2;7.022E-2
93.658;8.528E-2;7.210E-2
93.674;9.905E-2;7.414E-2
93.691;0.113;7.640E-2
93.708;0.126;7.869E-2
93.724;0.139;8.115E-2
93.741;0.151;8.364E-2
93.758;0.162;8.620E-2
93.774;0.174;8.881E-2
93.791;0.185;9.142E-2
93.808;0.195;9.408E-2
93.824;0.204;9.656E-2
93.841;0.213;9.894E-2
93.858;0.221;0.101
93.874;0.229;0.104
93.891;0.236;0.105
93.908;0.242;0.107
93.924;0.248;0.109
93.941;0.253;0.111
93.958;0.257;0.112
93.974;0.260;0.113
93.991;0.263;0.114
94.007;0.264;0.115
94.024;0.265;0.115
94.041;0.265;0.115
94.058;0.265;0.115
94.074;0.263;0.114
94.091;0.261;0.114
94.108;0.258;0.112
94.124;0.255;0.111
94.141;0.250;0.110
94.157;0.245;0.108
94.174;0.239;0.107
94.191;0.233;0.105
94.207;0.226;0.102
94.224;0.218;0.100
94.241;0.209;9.776E-2
94.257;0.200;9.542E-2
94.274;0.190;9.294E-2
94.291;0.179;9.049E-2
94.308;0.168;8.784E-2
94.324;0.157;8.521E-2
94.341;0.145;8.264E-2
94.357;0.132;8.018E-2
94.374;0.119;7.783E-2
94.391;0.105;7.548E-2
94.407;9.143E-2;7.328E-2
94.424;7.757E-2;7.119E-2
94.441;6.276E-2;6.940E-2
94.457;4.802E-2;6.770E-2
94.474;3.303E-2;6.607E-2
94.491;1.798E-2;6.472E-2
94.507;2.643E-3;6.383E-2
94.524;-1.275E-2;6.307E-2
94.541;-2.827E-2;6.273E-2
94.557;-4.374E-2;6.249E-2
94.574;-5.907E-2;6.239E-2
94.591;-7.423E-2;6.259E-2
94.607;-8.957E-2;6.293E-2
94.624;-0.104;6.347E-2
94.641;-0.119;6.432E-2
94.657;-0.134;6.538E-2
94.674;-0.148;6.649E-2
94.691;-0.162;6.794E-2
94.707;-0.176;6.952E-2
94.724;-0.189;7.129E-2
94.741;-0.202;7.309E-2
94.757;-0.214;7.490E-2
94.774;-0.226;7.686E-2
94.791;-0.237;7.888E-2
94.807;-0.248;8.091E-2
94.824;-0.258;8.297E-2
94.841;-0.268;8.496E-2
94.857;-0.277;8.705E-2
94.874;-0.286;8.893E-2
94.891;-0.294;9.086E-2
94.907;-0.300;9.252E-2
94.924;-0.307;9.409E-2
94.941;-0.313;9.566E-2
94.957;-0.318;9.702E-2
