;massa_A;
115.185;-0.267;7.976E-2
115.202;-0.274;8.161E-2
115.218;-0.280;8.322E-2
115.235;-0.285;8.475E-2
115.252;-0.289;8.603E-2
115.268;-0.293;8.731E-2
115.285;-0.296;8.822E-2
115.302;-0.298;8.880E-2
115.319;-0.300;8.924E-2
115.335;-0.301;8.962E-2
115.352;-0.301;8.962E-2
115.369;-0.300;8.938E-2
115.385;-0.299;8.902E-2
115.402;-0.297;8.827E-2
115.418;-0.294;8.740E-2
115.435;-0.290;8.621E-2
115.452;-0.286;8.489E-2
115.469;-0.281;8.335E-2
115.485;-0.276;8.162E-2
115.502;-0.269;7.993E-2
115.519;-0.263;7.797E-2
115.535;-0.255;7.592E-2
115.552;-0.246;7.378E-2
115.569;-0.238;7.160E-2
115.585;-0.228;6.951E-2
115.602;-0.218;6.704E-2
115.619;-0.208;6.476E-2
115.635;-0.197;6.242E-2
115.652;-0.185;6.015E-2
115.668;-0.174;5.791E-2
115.685;-0.161;5.592E-2
115.702;-0.148;5.379E-2
115.718;-0.135;5.184E-2
115.735;-0.122;5.003E-2
115.752;-0.108;4.847E-2
115.768;-9.439E-2;4.715E-2
115.785;-8.018E-2;4.588E-2
115.802;-6.591E-2;4.481E-2
115.818;-5.129E-2;4.384E-2
115.835;-3.678E-2;4.315E-2
115.852;-2.222E-2;4.267E-2
115.868;-7.746E-3;4.254E-2
115.885;6.857E-3;4.241E-2
115.902;2.129E-2;4.243E-2
115.918;3.572E-2;4.269E-2
115.935;5.001E-2;4.341E-2
115.952;6.432E-2;4.431E-2
115.968;7.793E-2;4.530E-2
115.985;9.161E-2;4.642E-2
116.002;0.105;4.763E-2
116.018;0.118;4.909E-2
116.035;0.131;5.074E-2
116.052;0.143;5.243E-2
116.068;0.154;5.428E-2
116.085;0.166;5.600E-2
116.102;0.177;5.791E-2
116.118;0.187;5.970E-2
116.135;0.197;6.171E-2
116.152;0.206;6.349E-2
116.168;0.215;6.544E-2
116.185;0.223;6.714E-2
116.202;0.230;6.880E-2
116.218;0.237;7.041E-2
116.235;0.244;7.196E-2
116.252;0.249;7.341E-2
116.268;0.254;7.459E-2
116.285;0.258;7.556E-2
116.301;0.262;7.662E-2
116.318;0.265;7.745E-2
116.335;0.267;7.801E-2
116.352;0.268;7.850E-2
116.368;0.269;7.858E-2
116.385;0.269;7.841E-2
116.402;0.268;7.824E-2
116.418;0.266;7.784E-2
116.435;0.264;7.721E-2
116.452;0.261;7.652E-2
116.468;0.257;7.543E-2
116.485;0.253;7.430E-2
116.501;0.248;7.297E-2
116.518;0.242;7.140E-2
116.535;0.235;6.969E-2
116.552;0.228;6.795E-2
116.568;0.220;6.628E-2
116.585;0.212;6.443E-2
116.602;0.202;6.257E-2
116.618;0.193;6.062E-2
116.635;0.182;5.862E-2
116.651;0.172;5.670E-2
116.668;0.161;5.483E-2
116.685;0.149;5.319E-2
116.701;0.137;5.152E-2
116.718;0.124;4.997E-2
116.735;0.111;4.843E-2
116.751;9.793E-2;4.720E-2
116.768;8.442E-2;4.598E-2
116.785;7.073E-2;4.506E-2
116.802;5.643E-2;4.416E-2
116.818;4.221E-2;4.349E-2
116.835;2.765E-2;4.298E-2
116.851;1.313E-2;4.272E-2
116.868;-1.435E-3;4.280E-2
116.885;-1.605E-2;4.306E-2
116.901;-3.053E-2;4.350E-2
116.918;-4.498E-2;4.406E-2
116.935;-5.943E-2;4.480E-2
116.951;-7.379E-2;4.577E-2
116.968;-8.798E-2;4.692E-2
116.985;-0.102;4.831E-2
117.001;-0.116;4.986E-2
117.018;-0.129;5.170E-2
117.035;-0.142;5.350E-2
117.051;-0.155;5.539E-2
117.068;-0.167;5.735E-2
117.085;-0.179;5.959E-2
117.101;-0.190;6.171E-2
117.118;-0.201;6.390E-2
117.135;-0.212;6.605E-2
117.151;-0.222;6.821E-2
117.168;-0.231;7.036E-2
117.185;-0.240;7.253E-2
117.201;-0.248;7.457E-2
117.218;-0.256;7.660E-2
117.235;-0.263;7.851E-2
117.251;-0.270;8.025E-2
117.268;-0.275;8.183E-2
117.285;-0.281;8.333E-2
117.301;-0.285;8.455E-2
117.318;-0.289;8.576E-2
117.335;-0.292;8.669E-2
117.351;-0.295;8.731E-2
117.368;-0.296;8.789E-2
117.385;-0.297;8.822E-2
117.401;-0.297;8.820E-2
117.418;-0.297;8.803E-2
117.435;-0.296;8.769E-2
117.451;-0.294;8.718E-2
117.468;-0.292;8.643E-2
117.485;-0.288;8.543E-2
117.501;-0.284;8.423E-2
117.518;-0.280;8.286E-2
117.535;-0.275;8.135E-2
117.551;-0.269;7.968E-2
117.568;-0.262;7.783E-2
117.585;-0.255;7.587E-2
117.601;-0.246;7.383E-2
117.618;-0.238;7.166E-2
117.634;-0.229;6.945E-2
117.651;-0.219;6.726E-2
117.668;-0.209;6.488E-2
117.684;-0.198;6.265E-2
117.701;-0.187;6.034E-2
117.718;-0.175;5.818E-2
117.734;-0.163;5.619E-2
117.751;-0.150;5.401E-2
117.768;-0.137;5.215E-2
117.784;-0.124;5.032E-2
117.801;-0.110;4.865E-2
117.818;-9.596E-2;4.715E-2
117.834;-8.181E-2;4.579E-2
117.851;-6.742E-2;4.478E-2
117.868;-5.288E-2;4.390E-2
117.884;-3.834E-2;4.320E-2
117.901;-2.363E-2;4.259E-2
117.918;-9.027E-3;4.239E-2
117.934;5.524E-3;4.232E-2
117.951;2.029E-2;4.241E-2
117.968;3.477E-2;4.276E-2
117.984;4.906E-2;4.338E-2
118.001;6.341E-2;4.406E-2
118.018;7.725E-2;4.493E-2
118.034;9.108E-2;4.595E-2
118.051;0.104;4.726E-2
118.068;0.117;4.859E-2
118.084;0.130;5.021E-2
118.101;0.142;5.176E-2
118.118;0.154;5.357E-2
118.134;0.165;5.529E-2
118.151;0.176;5.701E-2
118.168;0.186;5.884E-2
118.184;0.196;6.070E-2
118.201;0.205;6.250E-2
118.218;0.213;6.436E-2
118.234;0.221;6.616E-2
118.251;0.229;6.783E-2
118.268;0.235;6.949E-2
118.284;0.242;7.091E-2
118.301;0.247;7.245E-2
118.318;0.252;7.366E-2
118.334;0.256;7.461E-2
118.351;0.259;7.541E-2
118.368;0.262;7.602E-2
118.384;0.264;7.653E-2
118.401;0.265;7.688E-2
118.418;0.265;7.698E-2
118.434;0.265;7.685E-2
118.451;0.265;7.662E-2
118.468;0.263;7.622E-2
118.484;0.261;7.561E-2
118.501;0.258;7.480E-2
118.518;0.254;7.395E-2
118.534;0.250;7.294E-2
118.551;0.245;7.167E-2
118.568;0.239;7.032E-2
118.584;0.233;6.881E-2
118.601;0.226;6.715E-2
118.618;0.219;6.547E-2
118.634;0.211;6.384E-2
118.651;0.202;6.200E-2
118.668;0.192;6.011E-2
118.684;0.182;5.827E-2
118.701;0.172;5.647E-2
118.718;0.161;5.466E-2
118.734;0.150;5.303E-2
118.751;0.138;5.146E-2
118.768;0.126;4.998E-2
118.784;0.113;4.849E-2
118.801;9.971E-2;4.715E-2
118.818;8.651E-2;4.592E-2
118.834;7.274E-2;4.506E-2
118.851;5.886E-2;4.421E-2
118.868;4.469E-2;4.366E-2
118.884;3.017E-2;4.312E-2
118.901;1.563E-2;4.282E-2
118.917;1.114E-3;4.277E-2
118.934;-1.346E-2;4.294E-2
118.951;-2.816E-2;4.332E-2
118.968;-4.257E-2;4.388E-2
118.984;-5.706E-2;4.455E-2
119.001;-7.141E-2;4.555E-2
119.018;-8.564E-2;4.666E-2
119.034;-9.982E-2;4.812E-2
119.051;-0.114;4.960E-2
119.067;-0.127;5.116E-2
119.084;-0.140;5.294E-2
119.101;-0.153;5.482E-2
119.117;-0.166;5.688E-2
119.134;-0.178;5.905E-2
119.151;-0.190;6.118E-2
119.167;-0.201;6.349E-2
119.184;-0.211;6.577E-2
119.201;-0.221;6.798E-2
119.218;-0.231;7.015E-2
119.234;-0.240;7.240E-2
119.251;-0.248;7.448E-2
119.267;-0.256;7.649E-2
119.284;-0.263;7.843E-2
119.301;-0.269;8.016E-2
119.317;-0.275;8.176E-2
119.334;-0.280;8.319E-2
119.351;-0.285;8.457E-2
119.367;-0.288;8.559E-2
119.384;-0.291;8.653E-2
119.401;-0.294;8.720E-2
119.417;-0.295;8.772E-2
119.434;-0.296;8.799E-2
119.451;-0.296;8.802E-2
119.467;-0.296;8.799E-2
119.484;-0.294;8.753E-2
119.501;-0.292;8.689E-2
119.517;-0.290;8.611E-2
119.534;-0.286;8.510E-2
119.551;-0.282;8.381E-2
119.567;-0.278;8.242E-2
119.584;-0.272;8.081E-2
119.601;-0.266;7.912E-2
119.617;-0.260;7.742E-2
119.634;-0.252;7.538E-2
119.651;-0.245;7.341E-2
119.667;-0.236;7.127E-2
119.684;-0.227;6.912E-2
119.701;-0.217;6.699E-2
119.717;-0.207;6.471E-2
119.734;-0.197;6.252E-2
119.751;-0.186;6.032E-2
119.767;-0.174;5.829E-2
119.784;-0.162;5.611E-2
119.801;-0.150;5.413E-2
119.817;-0.137;5.226E-2
119.834;-0.124;5.066E-2
119.851;-0.111;4.912E-2
119.867;-9.696E-2;4.768E-2
119.884;-8.302E-2;4.644E-2
119.900;-6.902E-2;4.531E-2
119.917;-5.478E-2;4.440E-2
119.934;-4.046E-2;4.364E-2
119.951;-2.617E-2;4.314E-2
119.967;-1.178E-2;4.281E-2
119.984;2.760E-3;4.276E-2
120.001;1.710E-2;4.288E-2
120.017;3.148E-2;4.317E-2
120.034;4.566E-2;4.370E-2
120.050;5.967E-2;4.442E-2
120.067;7.351E-2;4.536E-2
120.084;8.705E-2;4.637E-2
120.100;0.100;4.763E-2
120.117;0.114;4.903E-2
120.134;0.126;5.048E-2
120.150;0.138;5.205E-2
120.167;0.150;5.366E-2
120.184;0.161;5.529E-2
120.200;0.172;5.698E-2
120.217;0.183;5.869E-2
120.234;0.193;6.071E-2
120.250;0.202;6.261E-2
120.267;0.211;6.434E-2
120.284;0.219;6.606E-2
120.300;0.227;6.782E-2
120.317;0.234;6.942E-2
120.334;0.240;7.102E-2
120.350;0.246;7.251E-2
120.367;0.250;7.372E-2
120.384;0.254;7.470E-2
120.400;0.258;7.554E-2
120.417;0.261;7.645E-2
120.434;0.263;7.710E-2
120.450;0.264;7.743E-2
120.467;0.265;7.751E-2
120.484;0.265;7.748E-2
120.500;0.264;7.731E-2
120.517;0.262;7.696E-2
120.534;0.260;7.632E-2
120.550;0.257;7.528E-2
120.567;0.254;7.431E-2
120.584;0.249;7.327E-2
120.600;0.244;7.207E-2
120.617;0.238;7.055E-2
120.634;0.232;6.888E-2
120.650;0.225;6.720E-2
120.667;0.217;6.562E-2
120.684;0.209;6.385E-2
120.700;0.200;6.207E-2
120.717;0.190;6.020E-2
120.734;0.181;5.819E-2
120.750;0.170;5.644E-2
120.767;0.159;5.477E-2
120.784;0.148;5.318E-2
120.800;0.136;5.140E-2
120.817;0.123;4.969E-2
120.834;0.111;4.834E-2
120.850;9.791E-2;4.698E-2
120.867;8.443E-2;4.577E-2
120.884;7.099E-2;4.467E-2
120.900;5.713E-2;4.384E-2
120.917;4.318E-2;4.314E-2
120.934;2.904E-2;4.276E-2
120.950;1.469E-2;4.251E-2
120.967;3.955E-4;4.237E-2
120.984;-1.397E-2;4.239E-2
121.000;-2.831E-2;4.270E-2
121.017;-4.263E-2;4.343E-2
121.034;-5.682E-2;4.418E-2
121.050;-7.078E-2;4.515E-2
121.067;-8.480E-2;4.624E-2
121.084;-9.849E-2;4.755E-2
121.100;-0.112;4.917E-2
121.117;-0.125;5.081E-2
121.133;-0.138;5.261E-2
121.150;-0.151;5.445E-2
121.167;-0.163;5.634E-2
121.184;-0.175;5.848E-2
121.200;-0.186;6.061E-2
121.217;-0.197;6.280E-2
121.234;-0.208;6.495E-2
121.250;-0.218;6.715E-2
121.267;-0.228;6.938E-2
121.284;-0.237;7.157E-2
121.300;-0.245;7.367E-2
121.317;-0.253;7.562E-2
121.333;-0.260;7.757E-2
121.350;-0.266;7.928E-2
121.367;-0.272;8.084E-2
121.384;-0.277;8.247E-2
121.400;-0.282;8.379E-2
121.417;-0.286;8.488E-2
121.434;-0.289;8.582E-2
121.450;-0.292;8.656E-2
121.467;-0.293;8.714E-2
121.484;-0.295;8.736E-2
121.500;-0.295;8.747E-2
121.517;-0.295;8.734E-2
121.533;-0.294;8.706E-2
121.550;-0.292;8.644E-2
121.567;-0.290;8.563E-2
121.583;-0.287;8.474E-2
121.600;-0.283;8.359E-2
121.617;-0.278;8.234E-2
121.634;-0.273;8.085E-2
121.650;-0.267;7.909E-2
121.667;-0.260;7.732E-2
121.683;-0.253;7.536E-2
121.700;-0.245;7.331E-2
121.717;-0.236;7.126E-2
121.733;-0.228;6.917E-2
121.750;-0.218;6.694E-2
121.767;-0.208;6.470E-2
121.783;-0.197;6.256E-2
121.800;-0.186;6.020E-2
121.817;-0.175;5.809E-2
121.833;-0.162;5.602E-2
121.850;-0.150;5.397E-2
121.867;-0.137;5.222E-2
121.883;-0.124;5.034E-2
121.900;-0.111;4.862E-2
121.917;-9.669E-2;4.723E-2
121.933;-8.292E-2;4.590E-2
121.950;-6.889E-2;4.487E-2
121.967;-5.454E-2;4.393E-2
121.983;-4.013E-2;4.311E-2
122.000;-2.573E-2;4.248E-2
122.017;-1.120E-2;4.217E-2
122.033;3.246E-3;4.216E-2
122.050;1.767E-2;4.227E-2
122.067;3.194E-2;4.244E-2
122.083;4.580E-2;4.293E-2
122.100;5.982E-2;4.364E-2
122.117;7.340E-2;4.455E-2
122.133;8.675E-2;4.573E-2
122.150;0.100;4.674E-2
122.167;0.113;4.812E-2
122.183;0.125;4.952E-2
122.200;0.137;5.106E-2
122.217;0.149;5.282E-2
122.233;0.160;5.443E-2
122.250;0.171;5.606E-2
122.267;0.181;5.777E-2
122.283;0.191;5.952E-2
122.300;0.200;6.136E-2
122.317;0.208;6.320E-2
122.333;0.216;6.477E-2
122.350;0.224;6.636E-2
122.366;0.231;6.801E-2
122.383;0.237;6.942E-2
122.400;0.242;7.088E-2
122.417;0.247;7.208E-2
122.433;0.251;7.301E-2
122.450;0.255;7.396E-2
122.467;0.258;7.481E-2
122.483;0.260;7.544E-2
122.500;0.261;7.569E-2
122.516;0.262;7.591E-2
122.533;0.262;7.593E-2
122.550;0.262;7.580E-2
122.566;0.260;7.548E-2
122.583;0.258;7.483E-2
122.600;0.255;7.427E-2
122.616;0.252;7.334E-2
122.633;0.248;7.237E-2
122.650;0.243;7.121E-2
122.666;0.237;6.984E-2
122.683;0.231;6.839E-2
122.700;0.225;6.692E-2
122.716;0.217;6.531E-2
122.733;0.209;6.367E-2
122.750;0.201;6.195E-2
122.766;0.191;6.031E-2
122.783;0.182;5.854E-2
122.800;0.171;5.662E-2
122.816;0.161;5.491E-2
122.833;0.149;5.334E-2
122.850;0.138;5.159E-2
122.866;0.126;5.019E-2
122.883;0.113;4.857E-2
122.900;9.979E-2;4.725E-2
122.916;8.683E-2;4.604E-2
122.933;7.335E-2;4.505E-2
122.950;5.947E-2;4.425E-2
122.966;4.546E-2;4.362E-2
122.983;3.100E-2;4.313E-2
123.000;1.671E-2;4.274E-2
123.016;2.189E-3;4.261E-2
123.033;-1.232E-2;4.291E-2
123.050;-2.688E-2;4.327E-2
123.066;-4.133E-2;4.382E-2
123.083;-5.570E-2;4.443E-2
123.100;-7.008E-2;4.540E-2
123.116;-8.399E-2;4.660E-2
123.133;-9.793E-2;4.804E-2
123.150;-0.112;4.941E-2
123.166;-0.125;5.098E-2
123.183;-0.138;5.271E-2
123.200;-0.151;5.454E-2
123.216;-0.163;5.654E-2
123.233;-0.175;5.855E-2
123.250;-0.186;6.051E-2
123.266;-0.197;6.273E-2
123.283;-0.208;6.495E-2
123.300;-0.218;6.709E-2
123.316;-0.227;6.928E-2
123.333;-0.236;7.131E-2
123.350;-0.244;7.325E-2
123.366;-0.252;7.534E-2
123.383;-0.259;7.700E-2
123.400;-0.265;7.867E-2
123.416;-0.271;8.014E-2
123.433;-0.276;8.154E-2
123.450;-0.280;8.286E-2
123.466;-0.284;8.401E-2
123.483;-0.287;8.487E-2
123.500;-0.289;8.563E-2
123.516;-0.291;8.612E-2
123.533;-0.292;8.646E-2
123.550;-0.292;8.653E-2
123.566;-0.292;8.641E-2
123.583;-0.291;8.604E-2
123.600;-0.289;8.553E-2
123.616;-0.286;8.488E-2
123.633;-0.283;8.387E-2
123.650;-0.280;8.276E-2
123.666;-0.275;8.161E-2
123.683;-0.270;7.997E-2
123.700;-0.264;7.839E-2
123.716;-0.258;7.662E-2
123.733;-0.251;7.479E-2
123.749;-0.243;7.296E-2
123.766;-0.235;7.088E-2
123.783;-0.226;6.886E-2
123.800;-0.217;6.661E-2
123.816;-0.207;6.446E-2
123.833;-0.197;6.232E-2
123.850;-0.186;6.006E-2
123.866;-0.174;5.805E-2
123.883;-0.162;5.601E-2
123.900;-0.150;5.404E-2
123.916;-0.138;5.213E-2
123.933;-0.124;5.037E-2
123.949;-0.111;4.876E-2
123.966;-9.786E-2;4.731E-2
123.983;-8.419E-2;4.589E-2
123.999;-7.020E-2;4.492E-2
124.016;-5.620E-2;4.398E-2
124.033;-4.182E-2;4.322E-2
124.050;-2.750E-2;4.255E-2
124.066;-1.324E-2;4.211E-2
124.083;1.015E-3;4.203E-2
124.099;1.532E-2;4.223E-2
124.116;2.956E-2;4.241E-2
124.133;4.365E-2;4.288E-2
124.149;5.772E-2;4.354E-2
124.166;7.130E-2;4.447E-2
124.183;8.472E-2;4.551E-2
124.199;9.798E-2;4.678E-2
124.216;0.111;4.813E-2
124.233;0.124;4.950E-2
124.249;0.136;5.105E-2
124.266;0.148;5.267E-2
124.283;0.159;5.431E-2
124.299;0.170;5.615E-2
124.316;0.180;5.792E-2
124.333;0.190;5.976E-2
124.349;0.199;6.147E-2
124.366;0.208;6.322E-2
124.383;0.216;6.495E-2
124.399;0.223;6.644E-2
124.416;0.230;6.804E-2
124.433;0.236;6.945E-2
124.449;0.242;7.091E-2
124.466;0.247;7.216E-2
124.483;0.251;7.308E-2
124.499;0.254;7.388E-2
124.516;0.257;7.443E-2
124.533;0.259;7.503E-2
124.549;0.261;7.542E-2
124.566;0.261;7.540E-2
124.583;0.261;7.532E-2
124.599;0.260;7.506E-2
124.616;0.259;7.477E-2
124.633;0.257;7.432E-2
124.649;0.254;7.344E-2
124.666;0.250;7.266E-2
124.683;0.246;7.160E-2
124.699;0.241;7.042E-2
124.716;0.236;6.905E-2
124.733;0.229;6.758E-2
124.749;0.223;6.613E-2
124.766;0.215;6.448E-2
124.783;0.207;6.288E-2
124.799;0.199;6.128E-2
124.816;0.190;5.958E-2
124.832;0.180;5.793E-2
124.849;0.170;5.616E-2
124.866;0.159;5.431E-2
124.883;0.148;5.264E-2
124.899;0.136;5.108E-2
124.916;0.124;4.953E-2
124.933;0.112;4.798E-2
124.949;9.958E-2;4.680E-2
124.966;8.663E-2;4.559E-2
124.983;7.319E-2;4.461E-2
124.999;5.982E-2;4.370E-2
125.016;4.587E-2;4.308E-2
125.032;3.204E-2;4.256E-2
125.049;1.809E-2;4.223E-2
125.066;3.920E-3;4.215E-2
125.082;-1.015E-2;4.223E-2
125.099;-2.444E-2;4.252E-2
125.116;-3.863E-2;4.307E-2
125.132;-5.264E-2;4.369E-2
125.149;-6.666E-2;4.454E-2
125.166;-8.049E-2;4.562E-2
125.182;-9.423E-2;4.684E-2
125.199;-0.108;4.833E-2
125.216;-0.121;5.005E-2
125.232;-0.134;5.181E-2
125.249;-0.147;5.356E-2
125.266;-0.159;5.545E-2
125.282;-0.171;5.760E-2
125.299;-0.182;5.966E-2
125.316;-0.193;6.183E-2
125.332;-0.204;6.390E-2
125.349;-0.214;6.610E-2
125.366;-0.223;6.813E-2
125.382;-0.233;7.028E-2
125.399;-0.241;7.235E-2
125.416;-0.249;7.443E-2
125.432;-0.256;7.623E-2
125.449;-0.263;7.795E-2
125.466;-0.269;7.979E-2
125.482;-0.274;8.121E-2
125.499;-0.278;8.268E-2
125.516;-0.283;8.376E-2
125.532;-0.286;8.479E-2
125.549;-0.288;8.556E-2
125.566;-0.290;8.613E-2
125.582;-0.291;8.646E-2
125.599;-0.292;8.664E-2
125.616;-0.291;8.648E-2
125.632;-0.290;8.609E-2
125.649;-0.289;8.561E-2
125.666;-0.286;8.483E-2
125.682;-0.283;8.391E-2
125.699;-0.279;8.274E-2
125.716;-0.275;8.141E-2
125.732;-0.270;7.994E-2
125.749;-0.264;7.837E-2
125.766;-0.257;7.658E-2
125.782;-0.250;7.474E-2
125.799;-0.243;7.279E-2
125.816;-0.234;7.082E-2
125.832;-0.225;6.871E-2
125.849;-0.216;6.648E-2
125.866;-0.206;6.445E-2
125.882;-0.195;6.231E-2
125.899;-0.185;6.003E-2
125.916;-0.173;5.800E-2
125.932;-0.161;5.596E-2
125.949;-0.149;5.400E-2
125.966;-0.136;5.220E-2
125.982;-0.124;5.040E-2
125.999;-0.110;4.876E-2
126.016;-9.700E-2;4.730E-2
126.032;-8.338E-2;4.597E-2
126.049;-6.951E-2;4.504E-2
126.066;-5.567E-2;4.416E-2
126.082;-4.164E-2;4.332E-2
126.099;-2.752E-2;4.270E-2
126.116;-1.354E-2;4.246E-2
126.132;5.429E-4;4.225E-2
126.149;1.454E-2;4.241E-2
126.165;2.857E-2;4.255E-2
126.182;4.220E-2;4.291E-2
126.199;5.614E-2;4.359E-2
126.216;6.956E-2;4.447E-2
126.232;8.263E-2;4.547E-2
126.249;9.550E-2;4.668E-2
126.266;0.108;4.787E-2
126.282;0.121;4.927E-2
126.299;0.133;5.088E-2
126.316;0.144;5.248E-2
126.332;0.155;5.416E-2
126.349;0.166;5.589E-2
126.365;0.176;5.766E-2
126.382;0.186;5.926E-2
126.399;0.195;6.095E-2
126.415;0.203;6.260E-2
126.432;0.212;6.422E-2
126.449;0.219;6.567E-2
126.466;0.226;6.719E-2
126.482;0.232;6.867E-2
126.499;0.238;7.004E-2
126.515;0.243;7.126E-2
126.532;0.247;7.224E-2
126.549;0.251;7.316E-2
126.565;0.254;7.404E-2
126.582;0.256;7.466E-2
126.599;0.258;7.502E-2
126.615;0.259;7.525E-2
126.632;0.259;7.522E-2
126.649;0.259;7.508E-2
126.665;0.257;7.481E-2
126.682;0.255;7.438E-2
126.699;0.253;7.365E-2
126.715;0.249;7.273E-2
126.732;0.245;7.166E-2
126.749;0.241;7.051E-2
126.765;0.235;6.926E-2
126.782;0.229;6.795E-2
126.799;0.222;6.630E-2
126.815;0.215;6.464E-2
126.832;0.207;6.301E-2
126.849;0.198;6.141E-2
126.865;0.189;5.960E-2
126.882;0.180;5.786E-2
126.899;0.169;5.610E-2
126.915;0.159;5.433E-2
126.932;0.147;5.263E-2
126.949;0.136;5.108E-2
126.965;0.124;4.952E-2
126.982;0.111;4.796E-2
126.999;9.854E-2;4.670E-2
127.015;8.528E-2;4.558E-2
127.032;7.197E-2;4.456E-2
127.049;5.832E-2;4.376E-2
127.065;4.438E-2;4.309E-2
127.082;3.045E-2;4.258E-2
127.099;1.648E-2;4.218E-2
127.115;2.164E-3;4.215E-2
127.132;-1.204E-2;4.230E-2
127.149;-2.623E-2;4.245E-2
127.165;-4.043E-2;4.301E-2
127.182;-5.446E-2;4.370E-2
127.199;-6.846E-2;4.462E-2
127.215;-8.227E-2;4.571E-2
127.232;-9.589E-2;4.690E-2
127.249;-0.109;4.832E-2
127.265;-0.122;5.004E-2
127.282;-0.135;5.178E-2
127.298;-0.147;5.357E-2
127.315;-0.159;5.538E-2
127.332;-0.171;5.728E-2
127.348;-0.182;5.939E-2
127.365;-0.193;6.144E-2
127.382;-0.203;6.342E-2
127.399;-0.213;6.563E-2
127.415;-0.223;6.761E-2
127.432;-0.231;6.970E-2
127.448;-0.239;7.162E-2
127.465;-0.247;7.364E-2
127.482;-0.254;7.540E-2
127.498;-0.260;7.702E-2
127.515;-0.266;7.854E-2
127.532;-0.271;8.000E-2
127.548;-0.276;8.135E-2
127.565;-0.280;8.243E-2
127.582;-0.283;8.341E-2
127.598;-0.285;8.409E-2
127.615;-0.287;8.468E-2
127.632;-0.288;8.506E-2
127.648;-0.288;8.522E-2
127.665;-0.288;8.522E-2
127.682;-0.287;8.497E-2
127.698;-0.286;8.445E-2
127.715;-0.284;8.392E-2
127.732;-0.281;8.300E-2
127.748;-0.277;8.207E-2
127.765;-0.273;8.084E-2
127.782;-0.268;7.943E-2
127.798;-0.262;7.772E-2
127.815;-0.256;7.600E-2
127.832;-0.249;7.427E-2
127.848;-0.242;7.231E-2
127.865;-0.234;7.045E-2
127.882;-0.225;6.845E-2
127.898;-0.216;6.635E-2
127.915;-0.206;6.413E-2
127.932;-0.196;6.204E-2
127.948;-0.185;6.001E-2
127.965;-0.174;5.792E-2
127.982;-0.162;5.600E-2
127.998;-0.150;5.408E-2
128.015;-0.138;5.219E-2
128.032;-0.125;5.042E-2
128.048;-0.112;4.880E-2
128.065;-9.860E-2;4.727E-2
128.082;-8.503E-2;4.587E-2
128.098;-7.106E-2;4.491E-2
128.115;-5.718E-2;4.395E-2
128.132;-4.324E-2;4.313E-2
128.148;-2.898E-2;4.253E-2
128.165;-1.459E-2;4.209E-2
128.182;-6.392E-4;4.203E-2
128.198;1.357E-2;4.215E-2
128.215;2.774E-2;4.234E-2
128.232;4.176E-2;4.283E-2
128.248;5.560E-2;4.354E-2
128.265;6.916E-2;4.440E-2
128.282;8.246E-2;4.533E-2
128.298;9.538E-2;4.646E-2
128.315;0.108;4.771E-2
128.332;0.121;4.915E-2
128.348;0.133;5.082E-2
128.365;0.144;5.239E-2
128.382;0.155;5.408E-2
128.398;0.166;5.576E-2
128.415;0.176;5.753E-2
128.432;0.186;5.928E-2
128.448;0.195;6.090E-2
128.465;0.203;6.249E-2
128.482;0.211;6.412E-2
128.498;0.219;6.562E-2
128.515;0.225;6.714E-2
128.532;0.232;6.855E-2
128.548;0.237;6.987E-2
128.565;0.242;7.095E-2
128.581;0.246;7.197E-2
128.598;0.250;7.283E-2
128.615;0.252;7.347E-2
128.632;0.254;7.402E-2
128.648;0.256;7.437E-2
128.665;0.256;7.450E-2
128.682;0.257;7.447E-2
128.698;0.256;7.430E-2
128.715;0.254;7.402E-2
128.732;0.252;7.347E-2
128.748;0.250;7.279E-2
128.765;0.247;7.205E-2
128.781;0.242;7.098E-2
128.798;0.238;6.979E-2
128.815;0.232;6.848E-2
128.831;0.226;6.712E-2
128.848;0.220;6.569E-2
128.865;0.212;6.403E-2
128.882;0.205;6.233E-2
128.898;0.196;6.072E-2
128.915;0.187;5.902E-2
128.931;0.178;5.734E-2
128.948;0.168;5.566E-2
128.965;0.158;5.409E-2
128.981;0.147;5.244E-2
128.998;0.135;5.091E-2
129.015;0.124;4.945E-2
129.031;0.111;4.801E-2
129.048;9.882E-2;4.677E-2
129.065;8.586E-2;4.562E-2
129.082;7.302E-2;4.463E-2
129.098;5.972E-2;4.375E-2
129.115;4.614E-2;4.308E-2
129.131;3.246E-2;4.262E-2
129.148;1.842E-2;4.247E-2
129.165;4.582E-3;4.231E-2
129.181;-9.541E-3;4.243E-2
129.198;-2.362E-2;4.260E-2
129.215;-3.781E-2;4.330E-2
129.231;-5.158E-2;4.386E-2
129.248;-6.563E-2;4.473E-2
129.265;-7.944E-2;4.585E-2
129.281;-9.300E-2;4.707E-2
129.298;-0.106;4.849E-2
129.315;-0.120;5.003E-2
129.331;-0.132;5.170E-2
129.348;-0.145;5.360E-2
129.365;-0.157;5.539E-2
129.381;-0.169;5.730E-2
129.398;-0.180;5.937E-2
129.415;-0.191;6.138E-2
129.431;-0.202;6.354E-2
129.448;-0.212;6.568E-2
129.465;-0.221;6.779E-2
129.481;-0.230;6.973E-2
129.498;-0.239;7.171E-2
129.515;-0.246;7.376E-2
129.531;-0.253;7.541E-2
